provider_id,provider_name,programme_name,major_name,specialisation_name,study_stage,qualification_level,fee_year,student_type,tuition_fee_nzd,total_estimated_fee_nzd,fee_basis,calculation_method,source_link,last_checked,notes
7004.0,Victoria University of Wellington,Engineering,,,,,2026,Domestic,10501.2,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/domestic,2026-05-14,"Domestic fee tables by subject area / point value.; HTML table 3, row 12; page_title=Fees for domestic students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Engineering | 87.51 | 10501.2 ; repaired: VUW subject-band row; per_point_fee_nzd=87.51, annual_120_points_tuition_nzd=10501.2."
7004.0,Victoria University of Wellington,Humanities and Social Sciences,,,,,2026,International,35361.6,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 1; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Humanities and Social Sciences | 294.68 | 35361.6 ; repaired: VUW subject-band row; per_point_fee_nzd=294.68, annual_120_points_tuition_nzd=35361.6."
7004.0,Victoria University of Wellington,Education,,,,,2026,International,35361.6,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 2; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Education | 294.68 | 35361.6 ; repaired: VUW subject-band row; per_point_fee_nzd=294.68, annual_120_points_tuition_nzd=35361.6."
7004.0,Victoria University of Wellington,Music,,,,,2026,International,41128.8,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 3; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Music | 342.74 | 41128.8 ; repaired: VUW subject-band row; per_point_fee_nzd=342.74, annual_120_points_tuition_nzd=41128.8."
7004.0,Victoria University of Wellington,Health and Midwifery,,,,,2026,International,37368.0,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 4; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Health and Midwifery | 311.4 | 37368.0 ; repaired: VUW subject-band row; per_point_fee_nzd=311.4, annual_120_points_tuition_nzd=37368.0."
7004.0,Victoria University of Wellington,Commerce,,,,,2026,International,37545.6,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 5; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Commerce | 312.88 | 37545.6 ; repaired: VUW subject-band row; per_point_fee_nzd=312.88, annual_120_points_tuition_nzd=37545.6."
7004.0,Victoria University of Wellington,Law,,,,,2026,International,41323.2,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 6; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Law | 344.36 | 41323.2 ; repaired: VUW subject-band row; per_point_fee_nzd=344.36, annual_120_points_tuition_nzd=41323.2."
7004.0,Victoria University of Wellington,Science,,,,,2026,International,40464.0,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 7; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Science | 337.2 | 40464.0 ; repaired: VUW subject-band row; per_point_fee_nzd=337.2, annual_120_points_tuition_nzd=40464.0."
7004.0,Victoria University of Wellington,Design,,,,,2026,International,41886.0,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 8; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Design | 349.05 | 41886.0 ; repaired: VUW subject-band row; per_point_fee_nzd=349.05, annual_120_points_tuition_nzd=41886.0."
7004.0,Victoria University of Wellington,Architecture,,,,,2026,International,44469.6,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 9; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Architecture | 370.58 | 44469.6 ; repaired: VUW subject-band row; per_point_fee_nzd=370.58, annual_120_points_tuition_nzd=44469.6."
7004.0,Victoria University of Wellington,Engineering,,,,,2026,International,46450.8,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 1, row 10; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Engineering | 387.09 | 46450.8 ; repaired: VUW subject-band row; per_point_fee_nzd=387.09, annual_120_points_tuition_nzd=46450.8."
7004.0,Victoria University of Wellington,Humanities and Social Sciences,,,,,2026,International,38301.6,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 1; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Humanities and Social Sciences | 319.18 | 38301.6 ; repaired: VUW subject-band row; per_point_fee_nzd=319.18, annual_120_points_tuition_nzd=38301.6."
7004.0,Victoria University of Wellington,Education,,,,,2026,International,38301.6,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 2; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Education | 319.18 | 38301.6 ; repaired: VUW subject-band row; per_point_fee_nzd=319.18, annual_120_points_tuition_nzd=38301.6."
7004.0,Victoria University of Wellington,Music,,,,,2026,International,44325.6,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 3; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Music | 369.38 | 44325.6 ; repaired: VUW subject-band row; per_point_fee_nzd=369.38, annual_120_points_tuition_nzd=44325.6."
7004.0,Victoria University of Wellington,Commerce,,,,,2026,International,38791.2,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 4; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Commerce | 323.26 | 38791.2 ; repaired: VUW subject-band row; per_point_fee_nzd=323.26, annual_120_points_tuition_nzd=38791.2."
7004.0,Victoria University of Wellington,Law,,,,,2026,International,43678.8,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 5; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Law | 363.99 | 43678.8 ; repaired: VUW subject-band row; per_point_fee_nzd=363.99, annual_120_points_tuition_nzd=43678.8."
7004.0,Victoria University of Wellington,Science,,,,,2026,International,45432.0,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 6; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Science | 378.6 | 45432.0 ; repaired: VUW subject-band row; per_point_fee_nzd=378.6, annual_120_points_tuition_nzd=45432.0."
7004.0,Victoria University of Wellington,Design,,,,,2026,International,46944.0,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 7; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Design | 391.2 | 46944.0 ; repaired: VUW subject-band row; per_point_fee_nzd=391.2, annual_120_points_tuition_nzd=46944.0."
7004.0,Victoria University of Wellington,Architecture,,,,,2026,International,48391.2,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 8; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Architecture | 403.26 | 48391.2 ; repaired: VUW subject-band row; per_point_fee_nzd=403.26, annual_120_points_tuition_nzd=48391.2."
7004.0,Victoria University of Wellington,Engineering,,,,,2026,International,49430.4,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 9; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Engineering | 411.92 | 49430.4 ; repaired: VUW subject-band row; per_point_fee_nzd=411.92, annual_120_points_tuition_nzd=49430.4."
7004.0,Victoria University of Wellington,"Health, Nursing and Midwifery",,,,,2026,International,37854.0,,per 120 points,official_subject_band_120_points,https://www.wgtn.ac.nz/students/money/fees/international,2026-05-14,"International fee tables by subject area / point value.; HTML table 2, row 10; page_title=Fees for international students | Current students | Te Herenga Waka—Victoria University of Wellington; raw=Health, Nursing and Midwifery | 315.45 | 37854.0 ; repaired: VUW subject-band row; per_point_fee_nzd=315.45, annual_120_points_tuition_nzd=37854.0."
7006.0,Lincoln University,Pathway Certificate (Foundation),,,Pathway / Foundation,Certificate,2026,Domestic,3168.0,,"per 60 credits, (one semester) points/credits",official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 2; page_title=Domestic fees estimates :: Lincoln University; raw=Pathway Certificate (Foundation) | $3168 | 60 credits, (one semester); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=316.0"
7006.0,Lincoln University,First Year Pathway Diploma,,,Pathway / Foundation,Diploma,2026,Domestic,7473.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 3; page_title=Domestic fees estimates :: Lincoln University; raw=First Year Pathway Diploma | $7473 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=747.0"
7006.0,Lincoln University,Diploma,Agriculture,,Diploma,Diploma,2026,Domestic,8633.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 5; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Agriculture | $8633 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=863.0"
7006.0,Lincoln University,Diploma,Farm Management,,Diploma,Diploma,2026,Domestic,8655.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 6; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Farm Management | $8655 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=865.0"
7006.0,Lincoln University,Diploma,Horticulture,,Diploma,Diploma,2026,Domestic,8615.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 7; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Horticulture | $8615 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=861.0"
7006.0,Lincoln University,Diploma,Horticultural Management,,Diploma,Diploma,2026,Domestic,8466.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 8; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Horticultural Management | $8466 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=846.0"
7006.0,Lincoln University,Diploma,Horticultural Business,,Diploma,Diploma,2026,Domestic,8659.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 9; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Horticultural Business | $8659 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=865.0"
7006.0,Lincoln University,Diploma,Commerce,,Diploma,Diploma,2026,Domestic,7304.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 10; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Commerce | $7304 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=730.0"
7006.0,Lincoln University,Diploma,Natural Resources,,Diploma,Diploma,2026,Domestic,7832.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 11; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Natural Resources | $7832 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=783.0"
7006.0,Lincoln University,Diploma,Applied Science,,Diploma,Diploma,2026,Domestic,8733.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 12; page_title=Domestic fees estimates :: Lincoln University; raw=Diploma in Applied Science | $8733 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=873.0"
7006.0,Lincoln University,Bachelor of Agribusiness and Food Marketing,,,Undergraduate,Bachelor,2026,Domestic,7604.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 14; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Agribusiness and Food Marketing | $7604 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=760.0"
7006.0,Lincoln University,Bachelor of Agricultural Science,,,Undergraduate,Bachelor,2026,Domestic,8689.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 15; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Agricultural Science | $8689 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=868.0"
7006.0,Lincoln University,Bachelor of Agriculture,,,Undergraduate,Bachelor,2026,Domestic,8690.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 16; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Agriculture | $8690 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=869.0"
7006.0,Lincoln University,Bachelor of Commerce,,,Undergraduate,Bachelor,2026,Domestic,7234.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 17; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Commerce | $7234 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=723.0"
7006.0,Lincoln University,Bachelor of Commerce (Agriculture and Professional Accounting),,,Undergraduate,Bachelor,2026,Domestic,7810.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 18; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Commerce (Agriculture and Professional Accounting) | $7810 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=781.0"
7006.0,Lincoln University,Bachelor of Commerce (Horticulture),,,Undergraduate,Bachelor,2026,Domestic,8056.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 19; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Commerce (Horticulture) | $8056 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=805.0"
7006.0,Lincoln University,Bachelor of Commerce (Agriculture),,,Undergraduate,Bachelor,2026,Domestic,8262.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 20; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Commerce (Agriculture) | $8262 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=826.0"
7006.0,Lincoln University,Bachelor of Commerce (Sustainability),,,Undergraduate,Bachelor,2026,Domestic,7818.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 21; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Commerce (Sustainability) | $7818 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=781.0"
7006.0,Lincoln University,Bachelor of Environmental Policy and Planning (Honours),year four,,Undergraduate,Bachelor with Honours,2026,Domestic,9388.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 22; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Environmental Policy and Planning (Honours) - year four | $9388 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=938.0"
7006.0,Lincoln University,Bachelor of Environmental Policy and Planning (Honours),years one to three,,Undergraduate,Bachelor with Honours,2026,Domestic,8009.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 23; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Environmental Policy and Planning (Honours) - years one to three | $8009 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=800.0"
7006.0,Lincoln University,Bachelor of Environmental Management,,,Undergraduate,Bachelor,2026,Domestic,8168.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 24; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Environmental Management | $8168 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=816.0"
7006.0,Lincoln University,Bachelor of Land and Property Management,,,Undergraduate,Bachelor,2026,Domestic,7368.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 25; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Land and Property Management | $7368 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=736.0"
7006.0,Lincoln University,Bachelor of Landscape Architecture,,,Undergraduate,Bachelor,2026,Domestic,9295.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 26; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Landscape Architecture | $9295 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=929.0"
7006.0,Lincoln University,Bachelor of Landscape Architecture (Graduate),,,Undergraduate,Bachelor,2026,Domestic,8994.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 27; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Landscape Architecture (Graduate) | $8994 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=899.0"
7006.0,Lincoln University,Bachelor of Landscape Architecture (Intermediate Year),,,Undergraduate,Bachelor,2026,Domestic,8888.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 28; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Landscape Architecture (Intermediate Year) | $8888 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=888.0"
7006.0,Lincoln University,Bachelor of Science,,,Undergraduate,Bachelor,2026,Domestic,8536.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 30; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Science | $8536 | 120 credits (one year; amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=853.0"
7006.0,Lincoln University,Bachelor of Sport and Recreation Management,,,Undergraduate,Bachelor,2026,Domestic,7383.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 31; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Sport and Recreation Management | $7383 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=738.0"
7006.0,Lincoln University,Bachelor of Sustainable Tourism,,,Undergraduate,Bachelor,2026,Domestic,7436.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 32; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Sustainable Tourism | $7436 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=743.0"
7006.0,Lincoln University,Bachelor of Tourism Management,,,Undergraduate,Bachelor,2026,Domestic,7174.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 33; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Tourism Management | $7174 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=717.0"
7006.0,Lincoln University,Bachelor of Viticulture and Oenology,,,Undergraduate,Bachelor,2026,Domestic,8639.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 34; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Viticulture and Oenology | $8639 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=863.0"
7006.0,Lincoln University,Bachelor of Agricultural Science with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,9192.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 36; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Agricultural Science with Honours | $9192 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=919.0"
7006.0,Lincoln University,Bachelor of Commerce with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,8881.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 37; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Commerce with Honours | $8881 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=888.0"
7006.0,Lincoln University,Bachelor of Environment and Society with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,8881.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 38; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Environment and Society with Honours | $8881 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=888.0"
7006.0,Lincoln University,Bachelor of Environmental Management with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,8881.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 39; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Environmental Management with Honours | $8881 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=888.0"
7006.0,Lincoln University,Bachelor of Science with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,9418.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 40; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Science with Honours | $9418 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=941.0"
7006.0,Lincoln University,Bachelor of Sport and Recreation Management with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,8881.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 41; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Sport and Recreation Management with Honours | $8881 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=888.0"
7006.0,Lincoln University,Bachelor of Tourism Management with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,8881.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 42; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Tourism Management with Honours | $8881 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=888.0"
7006.0,Lincoln University,Bachelor of Viticulture and Oenology with Honours,,,Undergraduate,Bachelor with Honours,2026,Domestic,8881.0,,per 120 points,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 43; page_title=Domestic fees estimates :: Lincoln University; raw=Bachelor of Viticulture and Oenology with Honours | $8881 | 120 credits (one year); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=888.0"
7006.0,Lincoln University,Graduate Certificate,Applied Science,,Postgraduate,Graduate Certificate,2026,Domestic,4553.0,,per 60 credits (one semester) points/credits,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 45; page_title=Domestic fees estimates :: Lincoln University; raw=Graduate Certificate in Applied Science | $4553 | 60 credits (one semester); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=455.0"
7006.0,Lincoln University,Graduate Certificate,Business and Sustainability,,Postgraduate,Graduate Certificate,2026,Domestic,3800.0,,per 60 credits (one semester) points/credits,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 46; page_title=Domestic fees estimates :: Lincoln University; raw=Graduate Certificate in Business and Sustainability | $3800 | 60 credits (one semester); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=380.0"
7006.0,Lincoln University,Graduate Certificate,Commerce,,Postgraduate,Graduate Certificate,2026,Domestic,3861.0,,per 60 credits (one semester) points/credits,official_programme_estimate,https://www.lincoln.ac.nz/study/fees/domestic-fees/,2026-05-14,"Domestic fee estimates by programme.; HTML table 1, row 47; page_title=Domestic fees estimates :: Lincoln University; raw=Graduate Certificate in Commerce | $3861 | 60 credits (one semester); amount repaired from notes using single_amount_from_notes; original_tuition_fee_nzd=386.0"
